IL_FUNC_OBJECT_TYPE,IL_SYS_NODE_TYPE,IL_UNIQUE_ID,SYS_INTERNAL_LAST_UPDATED_ON,appIcon,appId,artifactUrl,attributions,audience,board,channel,code,collections,compatibilityLevel,consumerId,contentDisposition,contentEncoding,contentType,createdBy,createdFor,createdOn,creator,description,downloadUrl,framework,gradeLevel,graph_id,idealScreenDensity,idealScreenSize,identifier,keywords,language,lastPublishedBy,lastPublishedOn,lastSubmittedOn,lastUpdatedBy,lastUpdatedOn,license,mediaType,medium,mimeType,name,nodeType,node_id,objectType,os,osId,owner,ownershipType,pkgVersion,posterImage,pragma,prevState,previewUrl,resourceType,s3Key,showNotification,size,status,subject,topic,variants,versionKey,visibility,derived_contentType
Content,DATA_NODE,do_31257982242507980829618,2018-09-03T10:25:27.098+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982242507980829618/artifact/1oksqmwcnhq7ail9htaofwrhw99iq3agw.thumb.png,ekstep_portal,https://www.youtube.com/embed/eCrpRKppwGY?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146135040218145'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:54:14.623+0000,,Resources and Development_1_Resources_Types of Resources_Resources L Human-made and Human Resources,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982242507980829618/resources_types-of-resources_2_1535970326817_do_31257982242507980829618_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982242507980829618,"['Human Resources', ' Natural Resources', ' Knowledge', ' Skill', ' Human Resource Development', 'workforce', ' Organisation']",['English'],ekstep,2018-09-03T10:25:26.816+0000,,ekstep,2018-09-03T10:25:26.643+0000,,content,English,video/x-youtube,Resources_Types of Resources_2,DATA_NODE,575021,Content,['All'],org.ekstep.quiz.app,LearnNext_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982242507980829618/1oksqmwcnhq7ail9htaofwrhw99iq3agw.png,['external'],Draft,https://www.youtube.com/embed/eCrpRKppwGY?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982242507980829618/resources_types-of-resources_2_1535970326817_do_31257982242507980829618_1.0.ecar,,462854.0,Live,Geography,['Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982242507980829618/resources_types-of-resources_2_1535970326936_do_31257982242507980829618_1.0_spine.ecar', 'size': 462855.0}}",1535970326643,Default,youtube
Content,DATA_NODE,do_31257982498618572819984,2018-09-03T10:27:30.207+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982498618572819984/artifact/1mpk2cyu3_2zazwrlvae2peqong3hwcjv.thumb.png,prod.diksha.app,https://www.youtube.com/embed/K-1tqITqngk?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146348032118557'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:59:27.259+0000,,"Contemporary India - II_1_Resources and Development_Types of Resources_Types of Resources, Potential Resource",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982498618572819984/resources-and-development_types-of-resources_1_1535970449973_do_31257982498618572819984_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982498618572819984,"['Type', ' Resource', ' Technically Feasible', ' Financially Viable', ' Culturally Acceptable', ' Origin', ' Exhaustible', ' Ownership', ' Status of Development', ' Forest', ' Land Animal', ' Sea', ' Human Being', ' Rock', ' Mineral', ' Metal', ' Solar Energy']",['English'],ekstep,2018-09-03T10:27:29.973+0000,,ekstep,2018-09-03T10:27:29.793+0000,,content,English,video/x-youtube,Resources and Development_Types of Resources_1,DATA_NODE,575165,Content,['All'],org.ekstep.quiz.app,LearnNext_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982498618572819984/1mpk2cyu3_2zazwrlvae2peqong3hwcjv.png,['external'],Draft,https://www.youtube.com/embed/K-1tqITqngk?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982498618572819984/resources-and-development_types-of-resources_1_1535970449973_do_31257982498618572819984_1.0.ecar,,288598.0,Live,Geography,['Resources And Development - India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982498618572819984/resources-and-development_types-of-resources_1_1535970450072_do_31257982498618572819984_1.0_spine.ecar', 'size': 288596.0}}",1535970449793,Default,youtube
Content,DATA_NODE,do_31257982388459110429692,2018-09-03T10:26:37.746+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982388459110429692/artifact/1zvjhqajbjt2lvhgntlc_imslfih5s580.thumb.png,prod.diksha.app,https://www.youtube.com/embed/Sq3Bh3RSUkA?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145676288218104'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:57:12.786+0000,,Contemporary India - I_2_Physical Features of India_Physical Features of India,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982388459110429692/physical-features-of-india_1_1535970397501_do_31257982388459110429692_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982388459110429692,"['Physical Feature', ' India', ' Geographical Extent', ' Longitudinal Extent', ' Latitudinal Extent', ' North', ' South', ' Kashmir', ' Kanyakumari', ' Indira Col', ' Andaman and Nicobar Island', ' Himalaya', ' Low-lying Coastal Plain']",['English'],ekstep,2018-09-03T10:26:37.501+0000,,ekstep,2018-09-03T10:26:37.330+0000,,content,English,video/x-youtube,Physical Features of India_1,DATA_NODE,575085,Content,['All'],org.ekstep.quiz.app,JeetoBharat_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982388459110429692/1zvjhqajbjt2lvhgntlc_imslfih5s580.png,['external'],Draft,https://www.youtube.com/embed/Sq3Bh3RSUkA?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982388459110429692/physical-features-of-india_1_1535970397501_do_31257982388459110429692_1.0.ecar,,182665.0,Live,Geography,['Physical Features of India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982388459110429692/physical-features-of-india_1_1535970397617_do_31257982388459110429692_1.0_spine.ecar', 'size': 182664.0}}",1535970397330,Default,youtube
Content,DATA_NODE,do_31257982128776806429558,2018-09-03T10:24:34.657+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982128776806429558/artifact/1n-4nrqfaniuswfikxcwxowtuwwpktxuf.thumb.png,prod.diksha.app,https://www.youtube.com/embed/uLpXju5QsKU?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:51:55.791+0000,,Our Environment_2_Inside our Earth_Interior of the Earth_Inside our Earth : Interior of the Earth,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982128776806429558/inside-our-earth_interior-of-the-earth_1_1535970274370_do_31257982128776806429558_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982128776806429558,"['Crust', ' Core', ' Mantle', ' Central Core', ' Thinnest Layer', 'continental Crust', ' Oceanic Crust', ' Silica', ' Alumina', ' Magnesium', ' Sima', ' Sial']",['English'],ekstep,2018-09-03T10:24:34.370+0000,,ekstep,2018-09-03T10:24:34.197+0000,,content,English,video/x-youtube,Inside our Earth_Interior of the Earth_1,DATA_NODE,574881,Content,['All'],org.ekstep.quiz.app,TeachNext_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982128776806429558/1n-4nrqfaniuswfikxcwxowtuwwpktxuf.png,['external'],Draft,https://www.youtube.com/embed/uLpXju5QsKU?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982128776806429558/inside-our-earth_interior-of-the-earth_1_1535970274370_do_31257982128776806429558_1.0.ecar,,319440.0,Live,Geography,['Layers of the Earth'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982128776806429558/inside-our-earth_interior-of-the-earth_1_1535970274506_do_31257982128776806429558_1.0_spine.ecar', 'size': 319439.0}}",1535970274197,Default,youtube
Content,DATA_NODE,do_31257982480442982429736,2018-09-03T10:27:22.390+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982480442982429736/artifact/1-_yrpc-ybzqd9lx-o_2gyt6cxfjdnlm0.thumb.png,prod.diksha.app,https://www.youtube.com/embed/kGPIiAs65b8?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145709056218127'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:59:05.072+0000,,Contemporary India - I_3_Drainage_Lakes_Major Lakes of India,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982480442982429736/drainage_lakes_3_1535970442176_do_31257982480442982429736_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982480442982429736,"['Himachal Pradesh', ' Jammu and Kashmir', ' Mahanadi', ' Telengana', ' Tamil Nadu', ' Rajasthan', ' Odisha', ' Kerala', ' Karnataka', ' Lake', ' Tectonic', ' Glacier', ' Meander', ' River', ' Boating', ' Swimming', ' Flow', ' River Water', ' Storage', ' Barapani Lake', ' Economic System']",['English'],ekstep,2018-09-03T10:27:22.176+0000,,ekstep,2018-09-03T10:27:22.026+0000,,content,English,video/x-youtube,Drainage_Lakes_3,DATA_NODE,575233,Content,['All'],org.ekstep.quiz.app,Uniclass Content_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982480442982429736/1-_yrpc-ybzqd9lx-o_2gyt6cxfjdnlm0.png,['external'],Draft,https://www.youtube.com/embed/kGPIiAs65b8?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982480442982429736/drainage_lakes_3_1535970442176_do_31257982480442982429736_1.0.ecar,,281421.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982480442982429736/drainage_lakes_3_1535970442261_do_31257982480442982429736_1.0_spine.ecar', 'size': 281423.0}}",1535970442026,Default,youtube
Content,DATA_NODE,do_31257982359810048019922,2018-09-03T10:26:23.660+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982359810048019922/artifact/10n_t-uvwfo6fatqxxtmmaf8nbwy9smvj.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982359810048019922/artifact/1gqvhrgfhmoehtz1qy9usvycwfxxghezt_1535622998317.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:56:37.814+0000,,Resources and Development_3_Mineral and Power Resources_Non-conventional Sources of Energy_Wind Power,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982359810048019922/mineral-and-power-resources_non-conventional-sources-of-energy_1_1535970383258_do_31257982359810048019922_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982359810048019922,"['Wind Power', ' Air Flow', ' Wind Turbine', ' Wind Energy', ' Water', ' Coastal Region', ' Steady Wind']",['English'],ekstep,2018-09-03T10:26:23.258+0000,,ekstep,2018-09-03T10:26:23.028+0000,,content,English,application/pdf,Mineral and Power Resources_Non-conventional Sources of Energy_1,DATA_NODE,575045,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982359810048019922/10n_t-uvwfo6fatqxxtmmaf8nbwy9smvj.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982359810048019922/artifact/1gqvhrgfhmoehtz1qy9usvycwfxxghezt_1535622998317.pdf,Learn,ecar_files/do_31257982359810048019922/mineral-and-power-resources_non-conventional-sources-of-energy_1_1535970383258_do_31257982359810048019922_1.0.ecar,,1584467.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982359810048019922/mineral-and-power-resources_non-conventional-sources-of-energy_1_1535970383513_do_31257982359810048019922_1.0_spine.ecar', 'size': 216064.0}}",1535970383028,Default,pdf
Content,DATA_NODE,do_312593171904544768222861,2018-10-14T10:43:50.168+0000,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312593171904544768222861/artifact/dsert-econtent-logo_priority-1_1525849772226.thumb.png,ekstep_portal,https://youtu.be/-vjG0qLEtIw?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,"['RIE', ' Mysuru', ' India']",['Learner'],CBSE,01248978648941363234,ab591bc4-0ab8-4e62-b191-5c2622ee0b69,,4,62e15662-bb09-439f-86e2-d65bd84f3c23,online,identity,Resource,e119d868-0934-4a51-9e6d-9ceb73f87f20,['01248978648941363234'],2018-09-18T06:33:49.753+0000,DSERT eContent,E-Content programme on Geography - VIII Std - Agriculture - Major Crops,https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593171904544768222861/agriculture-major-crops_1537252980308_do_312593171904544768222861_1.0.ecar,NCF,Class 8,domain,hdpi,normal,do_312593171904544768222861,"['Fibre Crops', 'Oil Crops', 'Food Crops']",['English'],539,2018-09-18T06:43:00.308+0000,2018-09-18T06:36:53.211+0000,539,2018-09-18T06:42:59.985+0000,Standard YouTube License,content,English,video/x-youtube,Agriculture - Major Crops,DATA_NODE,601482,Content,['All'],org.ekstep.quiz.app,,['createdBy'],1.0,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312499761322287104110067/artifact/dsert-econtent-logo_priority-1_1525849772226.png,['external'],Review,https://youtu.be/-vjG0qLEtIw?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,Learn,ecar_files/do_312593171904544768222861/agriculture-major-crops_1537252980308_do_312593171904544768222861_1.0.ecar,True,200088.0,Live,Geography,,"{'spine': {'ecarUrl': 'https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593171904544768222861/agriculture-major-crops_1537252980450_do_312593171904544768222861_1.0_spine.ecar', 'size': 200087.0}}",1537252979985,Default,youtube
Content,DATA_NODE,do_31257982304385433629650,2018-09-03T10:25:56.825+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982304385433629650/artifact/1dzjucq6yvitq-fid7am-kseesz6ty2uz.thumb.png,prod.diksha.app,https://www.youtube.com/embed/aJ45TdtKQck?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:55:30.157+0000,,Resources and Development_3_Mineral and Power Resources_Distribution in India_Distribution of Minerals in India,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982304385433629650/mineral-and-power-resources_distribution-in-india_2_1535970356567_do_31257982304385433629650_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982304385433629650,"['Distribution', ' Mineral', ' Mining Industry ', ' Economy ', ' GDP']",['English'],ekstep,2018-09-03T10:25:56.566+0000,,ekstep,2018-09-03T10:25:56.407+0000,,content,English,video/x-youtube,Mineral and Power Resources_Distribution in India_2,DATA_NODE,575012,Content,['All'],org.ekstep.quiz.app,Flexiguru_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982304385433629650/1dzjucq6yvitq-fid7am-kseesz6ty2uz.png,['external'],Draft,https://www.youtube.com/embed/aJ45TdtKQck?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982304385433629650/mineral-and-power-resources_distribution-in-india_2_1535970356567_do_31257982304385433629650_1.0.ecar,,482860.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982304385433629650/mineral-and-power-resources_distribution-in-india_2_1535970356682_do_31257982304385433629650_1.0_spine.ecar', 'size': 482861.0}}",1535970356407,Default,youtube
Content,DATA_NODE,do_31257982454060646419961,2018-09-03T10:27:09.370+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982454060646419961/artifact/1zhunfhg9yixxt5h5yiawujemnwtcunqc.thumb.png,prod.diksha.app,https://www.youtube.com/embed/a7JNeaZloSk?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145700864218119'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:58:32.866+0000,,Contemporary India - I_3_Drainage_The Peninsular Rivers_Peninsular Rivers,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982454060646419961/drainage_the-peninsular-rivers_1_1535970429079_do_31257982454060646419961_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982454060646419961,"['Peninsular River', ' Terrain', ' Western Ghat', ' North', ' South', ' Western Coast', ' India', ' Mahanadi', ' Godavari', ' Krishna', ' Kaveri', ' Bay of Bengal', ' Arabian Sea', ' Narmada', ' Tapi', ' Estuary', ' Coastal Body', ' Ocean', ' River', ' Amarkantak Hill', ' Narmadakund', ' Madhya Pradesh', ' Marble Rock', ' Dhuadhar Fall', ' Sher', ' Shakkar', ' Dudhi', ' Tawa']",['English'],ekstep,2018-09-03T10:27:09.079+0000,,ekstep,2018-09-03T10:27:08.907+0000,,content,English,video/x-youtube,Drainage_The Peninsular Rivers_1,DATA_NODE,575150,Content,['All'],org.ekstep.quiz.app,Sai Praveen_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982454060646419961/1zhunfhg9yixxt5h5yiawujemnwtcunqc.png,['external'],Draft,https://www.youtube.com/embed/a7JNeaZloSk?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982454060646419961/drainage_the-peninsular-rivers_1_1535970429079_do_31257982454060646419961_1.0.ecar,,270973.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982454060646419961/drainage_the-peninsular-rivers_1_1535970429191_do_31257982454060646419961_1.0_spine.ecar', 'size': 270972.0}}",1535970428907,Default,youtube
Content,DATA_NODE,do_31257982213161779229604,2018-09-03T10:25:14.639+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982213161779229604/artifact/1roqvvbyygcfrhwutt3cpaoq8obduhzki.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982213161779229604/artifact/1jqk54gookludfp7ozlocozqjsmtzy3d-_1535622819015.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:53:38.800+0000,,Our Environment_5_Water_Tsunami – The Earth’s Pandemonium_Tsunami Earthquake,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982213161779229604/water_tsunami-the-earths-pandemonium_1_1535970314384_do_31257982213161779229604_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982213161779229604,"['Tsunami', ' Harbour Wave', ' Epicenter', ' Earthquake', ' Indian Plate', ' Burma Plate', 'coastal Region', ' Gigantic Wave', ' Seismic Activity']",['English'],ekstep,2018-09-03T10:25:14.384+0000,,ekstep,2018-09-03T10:25:14.125+0000,,content,English,application/pdf,Water_Tsunami – The Earth’s Pandemonium_1,DATA_NODE,575013,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982213161779229604/1roqvvbyygcfrhwutt3cpaoq8obduhzki.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982213161779229604/artifact/1jqk54gookludfp7ozlocozqjsmtzy3d-_1535622819015.pdf,Learn,ecar_files/do_31257982213161779229604/water_tsunami-the-earths-pandemonium_1_1535970314384_do_31257982213161779229604_1.0.ecar,,207250.0,Live,Geography,['Water'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982213161779229604/water_tsunami-the-earths-pandemonium_1_1535970314524_do_31257982213161779229604_1.0_spine.ecar', 'size': 92696.0}}",1535970314125,Default,pdf
,,,2018-09-03T10:25:51.466+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982293673574429645/artifact/1fpunmp_h_o05ocrtv-atoubn1qpjha5m.thumb.png,prod.diksha.app,https://www.youtube.com/embed/4R7UjlbfYKw?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146176000218175'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:55:17.081+0000,,Resources and Development_3_Mineral and Power Resources_Types of Minerals_Types of Mineral,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982293673574429645/mineral-and-power-resources_types-of-minerals_3_1535970351245_do_31257982293673574429645_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982293673574429645,"['Mineral', ' Chemical Compound', ' Crystalline', ' Abiogenic', ' Metallic', ' Non Metallic', ' Ferrous', ' Non Ferrous', ' Rock', ' Metal', ' Raw Form', ' Heat', ' Electricity', ' Iron Ore', ' Bauxite', ' Manganese', ' Chromite', ' Gold', ' Silver', ' Copper', ' Lead', ' Limestone', ' Mica', ' Gypsum', ' Coal', ' Petroleum', ' Mining', ' Open Cast Mining', ' Shaft', ' Shaft Mining', ' Drilling', ' Quarrying', ' Natural Gas', ' Earth’s Surface']",['English'],ekstep,2018-09-03T10:25:51.245+0000,,ekstep,2018-09-03T10:25:51.088+0000,,content,English,video/x-youtube,Mineral and Power Resources_Types of Minerals_3,DATA_NODE,575008,Content,['All'],org.ekstep.quiz.app,Flexiguru_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982293673574429645/1fpunmp_h_o05ocrtv-atoubn1qpjha5m.png,['external'],Draft,https://www.youtube.com/embed/4R7UjlbfYKw?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982293673574429645/mineral-and-power-resources_types-of-minerals_3_1535970351245_do_31257982293673574429645_1.0.ecar,,247431.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982293673574429645/mineral-and-power-resources_types-of-minerals_3_1535970351343_do_31257982293673574429645_1.0_spine.ecar', 'size': 247432.0}}",1535970351088,Default,youtube
